x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
73.85334685255877,69.66634403807281,66.27872752190582,64.90732549484808,64.96441344113248,67.10666075737512,72.10814920162608,77.97647249659857,83.99346196313495,88.06380116032491,87.44070583706382,91.25182709952641,95.07302731794441,102.64430765875576,109.31812504182076,115.96172282558861,120.0,119.4844673913672,116.31613453028153,112.20332851172593,108.73328767813581,101.54378552080382,92.50827910250364,81.62138387126888
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
55.390010139419076,52.2497580285546,49.70904564142937,48.680494121136064,48.72331008084936,50.32999556803134,54.08111190121956,58.48235437244893,62.99509647235121,66.04785087024369,65.58052937779786,68.4388703246448,71.3047704884583,76.98323074406682,81.98859378136558,86.97129211919146,90.0,89.6133505435254,87.23710089771114,84.15249638379444,81.54996575860186,76.15783914060286,69.38120932687772,61.21603790345166
55.390010139419076,52.2497580285546,49.70904564142937,48.680494121136064,48.72331008084936,50.32999556803134,54.08111190121956,58.48235437244893,62.99509647235121,66.04785087024369,65.58052937779786,68.4388703246448,71.3047704884583,76.98323074406682,81.98859378136558,86.97129211919146,90.0,89.6133505435254,87.23710089771114,84.15249638379444,81.54996575860186,76.15783914060286,69.38120932687772,61.21603790345166
55.390010139419076,52.2497580285546,49.70904564142937,48.680494121136064,48.72331008084936,50.32999556803134,54.08111190121956,58.48235437244893,62.99509647235121,66.04785087024369,65.58052937779786,68.4388703246448,71.3047704884583,76.98323074406682,81.98859378136558,86.97129211919146,90.0,89.6133505435254,87.23710089771114,84.15249638379444,81.54996575860186,76.15783914060286,69.38120932687772,61.21603790345166
55.390010139419076,52.2497580285546,49.70904564142937,48.680494121136064,48.72331008084936,50.32999556803134,54.08111190121956,58.48235437244893,62.99509647235121,66.04785087024369,65.58052937779786,68.4388703246448,71.3047704884583,76.98323074406682,81.98859378136558,86.97129211919146,90.0,89.6133505435254,87.23710089771114,84.15249638379444,81.54996575860186,76.15783914060286,69.38120932687772,61.21603790345166
55.390010139419076,52.2497580285546,49.70904564142937,48.680494121136064,48.72331008084936,50.32999556803134,54.08111190121956,58.48235437244893,62.99509647235121,66.04785087024369,65.58052937779786,68.4388703246448,71.3047704884583,76.98323074406682,81.98859378136558,86.97129211919146,90.0,89.6133505435254,87.23710089771114,84.15249638379444,81.54996575860186,76.15783914060286,69.38120932687772,61.21603790345166
55.390010139419076,52.2497580285546,49.70904564142937,48.680494121136064,48.72331008084936,50.32999556803134,54.08111190121956,58.48235437244893,62.99509647235121,66.04785087024369,65.58052937779786,68.4388703246448,71.3047704884583,76.98323074406682,81.98859378136558,86.97129211919146,90.0,89.6133505435254,87.23710089771114,84.15249638379444,81.54996575860186,76.15783914060286,69.38120932687772,61.21603790345166
258.48671398395567,243.8322041332548,231.97554632667038,227.17563923196832,227.37544704396367,234.87331265081295,252.37852220569127,272.917653738095,293.97711687097234,308.2233040611372,306.0424704297233,319.38139484834244,332.75559561280545,359.25507680564516,382.6134376463727,405.86602988956014,420.0,418.1956358697852,407.1064708559854,392.71164979104077,380.56650687347536,355.40324932281334,323.7789768587627,285.67484354944105
258.48671398395567,243.8322041332548,231.97554632667038,227.17563923196832,227.37544704396367,234.87331265081295,252.37852220569127,272.917653738095,293.97711687097234,308.2233040611372,306.0424704297233,319.38139484834244,332.75559561280545,359.25507680564516,382.6134376463727,405.86602988956014,420.0,418.1956358697852,407.1064708559854,392.71164979104077,380.56650687347536,355.40324932281334,323.7789768587627,285.67484354944105
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
73.85334685255877,69.66634403807281,66.27872752190582,64.90732549484808,64.96441344113248,67.10666075737512,72.10814920162608,77.97647249659857,83.99346196313495,88.06380116032491,87.44070583706382,91.25182709952641,95.07302731794441,102.64430765875576,109.31812504182076,115.96172282558861,120.0,119.4844673913672,116.31613453028153,112.20332851172593,108.73328767813581,101.54378552080382,92.50827910250364,81.62138387126888
123.08891142093128,116.11057339678801,110.46454586984305,108.17887582474681,108.27402240188746,111.8444345956252,120.1802486693768,129.96078749433096,139.98910327189157,146.77300193387487,145.7345097284397,152.08637849921067,158.45504552990735,171.07384609792626,182.1968750697013,193.2695380426477,200.0,199.140778985612,193.86022421713588,187.0055475195432,181.22214613022635,169.23964253467304,154.1804651708394,136.03563978544813
92.31668356569845,87.082930047591,82.84840940238229,81.13415686856011,81.2055168014156,83.88332594671891,90.1351865020326,97.47059062074821,104.99182745391869,110.07975145040615,109.30088229632976,114.06478387440801,118.84128414743051,128.30538457344468,136.64765630227595,144.95215353198577,150.0,149.355584239209,145.39516816285192,140.2541606396574,135.91660959766978,126.92973190100477,115.63534887812953,102.0267298390861
129.24335699197783,121.9161020666274,115.98777316333519,113.58781961598416,113.68772352198184,117.43665632540647,126.18926110284563,136.4588268690475,146.98855843548617,154.1116520305686,153.02123521486166,159.69069742417122,166.37779780640273,179.62753840282258,191.30671882318634,202.93301494478007,210.0,209.0978179348926,203.5532354279927,196.35582489552039,190.28325343673768,177.70162466140667,161.88948842938134,142.83742177472053
36.926673426279386,34.833172019036404,33.13936376095291,32.45366274742404,32.48220672056624,33.55333037868756,36.05407460081304,38.98823624829929,41.996730981567474,44.03190058016246,43.72035291853191,45.625913549763204,47.536513658972204,51.32215382937788,54.65906252091038,57.980861412794304,60.0,59.7422336956836,58.158067265140765,56.101664255862964,54.366643839067905,50.77189276040191,46.25413955125182,40.81069193563444
